IP,Time,URL,Staus
10.129.2.1,[17/Jan/2018:00:06:55],GET /css/bootstrap.min.css HTTP/1.1,200
10.111.2.1,[14/Dec/2017:15:31:34],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.0.1,[02/Dec/2017:16:44:40],GET /css/main.css HTTP/1.1,200
10.130.0.1,[03/Dec/2017:14:39:22],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,206
10.123.2.1,[22/Nov/2017:10:03:41],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:42:55],GET /login.php HTTP/1.1,200
10.111.0.1,[16/Jan/2018:06:02:38],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.2.1,[15/Nov/2017:21:16:58],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.123.0.1,[29/Jan/2018:20:48:24],GET /home.php HTTP/1.1,302
10.125.0.1,[29/Jan/2018:20:23:50],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:32:28],GET /login.php HTTP/1.1,200
10.128.0.1,[13/Dec/2017:14:21:26],GET /home.php HTTP/1.1,302
10.129.2.1,[09/Nov/2017:14:39:53],GET /login.php?value=fail HTTP/1.1,200
10.127.0.1,[29/Jan/2018:20:51:29],GET /login.php HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:32:49],GET /home.php HTTP/1.1,302
10.127.2.1,[29/Jan/2018:20:42:49],GET /home.php HTTP/1.1,302
10.127.2.1,[30/Nov/2017:15:04:29],GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:27:44],GET /login.php HTTP/1.1,200
10.127.2.1,[23/Feb/2018:05:09:07],GET /login.php HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:20:32],GET /home.php HTTP/1.1,302
10.129.2.1,[30/Nov/2017:17:55:38],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.0.1,[13/Dec/2017:19:17:05],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,[26/Nov/2017:14:44:48],GET / HTTP/1.1,302
10.127.2.1,[21/Feb/2018:05:05:39],GET /css/style.css HTTP/1.1,200
10.111.2.1,[30/Nov/2017:15:29:48],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[12/Nov/2017:12:58:00],POST /process.php HTTP/1.1,302
10.121.2.1,[26/Nov/2017:20:00:04],GET /setproblem.php HTTP/1.1,200
10.111.0.1,[28/Feb/2018:20:47:50],GET /login.php?value=fail HTTP/1.1,200
10.127.2.1,[01/Dec/2017:22:09:06],GET /js/vendor/moment.min.js HTTP/1.1,200
10.124.2.1,[11/Nov/2017:19:14:20],GET / HTTP/1.1,302
10.120.2.1,[30/Nov/2017:12:39:35],GET /archive.php HTTP/1.1,200
10.123.2.1,[17/Nov/2017:18:34:43],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.111.2.1,[22/Feb/2018:16:04:29],POST /process.php HTTP/1.1,302
10.127.2.1,[30/Nov/2017:15:25:41],GET /css/bootstrap.min.css HTTP/1.1,304
10.128.0.1,[21/Nov/2017:12:04:35],GET /login.php HTTP/1.1,200
10.131.2.1,[29/Jan/2018:20:29:29],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.125.2.1,[12/Nov/2017:06:00:04],GET /login.php HTTP/1.1,200
10.121.2.1,[29/Jan/2018:20:41:59],GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:39:50],GET /login.php HTTP/1.1,200
10.120.0.1,[20/Dec/2017:15:44:29],GET /css/main.css HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:51:03],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,[30/Nov/2017:12:06:08],GET /css/style.css HTTP/1.1,200
10.126.0.1,[29/Jan/2018:20:21:57],GET /login.php HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:21:46],GET /home.php HTTP/1.1,302
10.120.2.1,[29/Jan/2018:20:38:29],GET /login.php HTTP/1.1,200
10.121.0.1,[29/Jan/2018:20:24:03],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.120.2.1,[25/Nov/2017:21:44:41],GET /countdown.php?name=Another%20Multiplication%20Game HTTP/1.1,200
10.111.0.1,[29/Jan/2018:20:44:24],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:20:34],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.123.2.1,[30/Nov/2017:13:15:45],POST /pcompile.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:22:02],GET /login.php HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:27:27],GET /home.php HTTP/1.1,302
10.126.2.1,[29/Jan/2018:20:23:52],GET /login.php HTTP/1.1,200
10.125.0.1,[14/Dec/2017:11:13:28],GET /css/normalize.css HTTP/1.1,200
10.126.0.1,[29/Jan/2018:20:45:40],GET /login.php HTTP/1.1,200
10.125.2.1,[25/Nov/2017:18:25:20],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.0.1,[14/Dec/2017:01:57:41],GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200
10.129.2.1,[25/Feb/2018:13:34:15],GET /login.php HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:52:04],GET /home.php HTTP/1.1,302
10.130.2.1,[30/Nov/2017:09:35:31],GET /css/normalize.css HTTP/1.1,200
10.111.2.1,[12/Nov/2017:13:11:48],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.120.2.1,[23/Nov/2017:13:43:23],GET /css/font-awesome.min.css HTTP/1.1,200
10.127.0.1,[29/Jan/2018:20:44:27],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.121.0.1,[29/Jan/2018:20:48:29],GET /home.php HTTP/1.1,302
10.121.0.1,[25/Feb/2018:14:51:23],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.125.2.1,[30/Nov/2017:17:00:53],GET /css/bootstrap.min.css HTTP/1.1,304
10.126.2.1,[29/Jan/2018:20:38:48],GET /home.php HTTP/1.1,302
10.130.2.1,[30/Nov/2017:16:52:06],GET /login.php HTTP/1.1,200
10.111.0.1,[22/Feb/2018:06:30:32],GET /home.php HTTP/1.1,200
10.125.0.1,[30/Nov/2017:19:29:33],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:56:00],GET /login.php HTTP/1.1,200
10.111.2.1,[30/Nov/2017:16:10:03],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.127.2.1,[16/Jan/2018:07:21:16],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.123.2.1,[13/Nov/2017:13:03:12],GET /showcode.php?id=284&nm=xyz_xyz HTTP/1.1,200
10.126.2.1,[12/Nov/2017:12:59:34],GET /allsubmission.php HTTP/1.1,200
10.127.0.1,[29/Nov/2017:16:23:11],GET /css/normalize.css HTTP/1.1,200
10.128.2.1,[01/Dec/2017:19:02:06],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:54:29],GET /login.php HTTP/1.1,200
10.121.2.1,[30/Nov/2017:14:28:30],GET /home.php HTTP/1.1,200
10.126.0.1,[29/Jan/2018:20:20:28],GET /login.php HTTP/1.1,200
10.131.2.1,[29/Jan/2018:20:33:54],GET /login.php HTTP/1.1,200
10.123.2.1,[12/Dec/2017:09:24:02],POST /process.php HTTP/1.1,302
10.121.2.1,[16/Nov/2017:15:23:42],GET / HTTP/1.1,302
10.126.2.1,[30/Nov/2017:17:15:08],GET /login.php HTTP/1.1,200
10.121.2.1,[15/Dec/2017:08:47:56],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.120.2.1,[26/Nov/2017:18:25:31],GET /home.php HTTP/1.1,200
10.125.2.1,[08/Nov/2017:14:14:05],GET /login.php HTTP/1.1,200
10.121.2.1,[29/Jan/2018:20:54:28],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:38:49],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[14/Nov/2017:22:27:50],GET /css/main.css HTTP/1.1,200
10.111.2.1,[30/Nov/2017:17:17:17],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[25/Feb/2018:06:16:06],GET /favicon.ico HTTP/1.1,404
10.124.0.1,[29/Jan/2018:20:35:25],GET /login.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:18:19:13],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[03/Dec/2017:14:49:39],GET /contest.php HTTP/1.1,200
10.124.0.1,[30/Nov/2017:15:00:13],GET /details.php?id=42 HTTP/1.1,200
10.124.2.1,[26/Nov/2017:20:01:20],GET /logout.php HTTP/1.1,302
10.131.2.1,[30/Nov/2017:15:31:05],POST /pcompile.php HTTP/1.1,200
10.129.0.1,[29/Jan/2018:20:32:22],GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:51:30],GET /home.php HTTP/1.1,302
10.131.0.1,[20/Dec/2017:18:45:35],GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:21:51:57],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[17/Nov/2017:19:39:57],GET /sign.php?value=fail HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:54:48],GET /login.php HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:20:55],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[17/Nov/2017:13:27:57],GET /login.php HTTP/1.1,200
10.128.0.1,[23/Feb/2018:23:43:35],GET /contestproblem.php?name=RUET%20CSE%20Contest%203 HTTP/1.1,200
10.125.0.1,[29/Jan/2018:20:21:24],GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:54:21],GET /home.php HTTP/1.1,302
10.125.2.1,[29/Jan/2018:20:36:53],GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:29:31],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.0.1,[22/Feb/2018:06:31:33],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.121.2.1,[01/Dec/2017:06:36:25],GET /css/normalize.css HTTP/1.1,200
10.121.2.1,[29/Jan/2018:20:27:02],GET /login.php HTTP/1.1,200
10.120.2.1,[30/Nov/2017:13:23:02],GET /js/jquery.min.js HTTP/1.1,206
10.120.0.1,[29/Jan/2018:20:53:03],GET /home.php HTTP/1.1,302
10.124.2.1,[29/Jan/2018:20:45:52],GET /home.php HTTP/1.1,302
10.131.2.1,[22/Feb/2018:06:26:38],GET /login.php?value=fail HTTP/1.1,200
10.126.2.1,[21/Nov/2017:09:24:38],GET /css/bootstrap.min.css HTTP/1.1,200
10.121.2.1,[23/Nov/2017:18:40:01],GET /login.php HTTP/1.1,200
10.125.2.1,[16/Nov/2017:15:26:13],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.121.2.1,[21/Dec/2017:22:22:59],GET /css/style.css HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:55:30],GET /home.php HTTP/1.1,302
10.124.2.1,[23/Feb/2018:23:49:20],GET /archive.php HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:39:28],GET /login.php HTTP/1.1,200
10.124.2.1,[30/Nov/2017:15:52:10],GET /css/main.css HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:26:46],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,[13/Nov/2017:17:58:27],GET /css/main.css HTTP/1.1,200
10.127.2.1,[17/Nov/2017:05:02:13],GET / HTTP/1.1,302
10.111.2.1,[16/Nov/2017:15:51:04],GET /css/style.css HTTP/1.1,304
10.128.2.1,[29/Nov/2017:13:47:19],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.125.2.1,[30/Nov/2017:12:07:27],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.127.2.1,[30/Nov/2017:14:05:09],GET /css/main.css HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:21:27],GET /home.php HTTP/1.1,302
10.123.2.1,[19/Nov/2017:13:19:57],GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,[30/Nov/2017:14:05:16],GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.126.2.1,[12/Nov/2017:12:38:43],GET / HTTP/1.1,302
10.127.2.1,[01/Dec/2017:07:03:43],GET /css/font-awesome.min.css HTTP/1.1,304
10.126.2.1,[30/Nov/2017:17:16:02],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.0.1,[13/Nov/2017:16:17:16],GET /login.php HTTP/1.1,200
10.121.2.1,[02/Mar/2018:15:46:28],GET /allsubmission.php HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:26:42],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[13/Dec/2017:11:53:16],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[30/Nov/2017:06:33:14],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:51:29],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.2.1,[20/Nov/2017:13:18:40],GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,[30/Nov/2017:12:30:34],GET /submit.php?id=64 HTTP/1.1,200
10.123.2.1,[15/Nov/2017:03:31:14],GET / HTTP/1.1,302
10.128.2.1,[21/Feb/2018:05:07:51],GET / HTTP/1.1,302
10.123.2.1,[01/Dec/2017:19:02:13],GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.120.0.1,[30/Nov/2017:11:55:42],GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:13:39:45],GET /css/bootstrap.min.css HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:26:41],GET /home.php HTTP/1.1,302
10.129.2.1,[30/Nov/2017:15:13:24],GET /profile.php?user=bruce HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:40:42],GET /login.php HTTP/1.1,200
10.121.2.1,[29/Jan/2018:20:20:30],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[25/Nov/2017:16:34:18],GET / HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:32:39],GET /login.php HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:51:07],GET /login.php HTTP/1.1,200
10.131.2.1,[13/Nov/2017:00:28:54],GET / HTTP/1.1,302
10.125.2.1,[30/Nov/2017:16:11:19],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:44:32],GET /home.php HTTP/1.1,302
10.123.2.1,[13/Dec/2017:14:20:20],GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:55:29],GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:40],GET /login.php HTTP/1.1,200
10.130.2.1,[12/Dec/2017:11:13:01],GET /contestsubmission.php?id=16 HTTP/1.1,200
10.111.2.1,[30/Nov/2017:17:16:32],GET /profile.php?user=m.r.saurov HTTP/1.1,200
10.124.2.1,[19/Nov/2017:23:45:43],GET /login.php HTTP/1.1,200
10.121.0.1,[29/Jan/2018:20:51:58],GET /login.php HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:35:56],GET /login.php HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:23:29],GET /login.php HTTP/1.1,200
10.126.0.1,[01/Dec/2017:06:54:07],GET /login.php HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:22:04],GET /login.php HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:38:49],GET /home.php HTTP/1.1,302
10.111.2.1,[30/Nov/2017:14:57:31],GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.121.2.1,[30/Nov/2017:16:50:45],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:23:48],GET /home.php HTTP/1.1,302
10.120.2.1,[30/Nov/2017:15:49:14],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.124.0.1,[30/Nov/2017:07:08:06],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.124.2.1,[29/Jan/2018:20:41:47],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:32:44],GET /home.php HTTP/1.1,302
10.124.2.1,[20/Feb/2018:11:13:56],GET /css/style.css HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:32:22],GET /login.php HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:48:21],GET /login.php HTTP/1.1,200
10.127.2.1,[30/Nov/2017:17:26:21],GET /details.php?id=42 HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:18:11],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.2.1,[30/Nov/2017:16:14:21],GET /contestsubmit.php?id=45 HTTP/1.1,200
10.124.2.1,[30/Nov/2017:13:12:09],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.124.2.1,[18/Dec/2017:11:58:54],GET /home.php HTTP/1.1,200
10.126.0.1,[14/Nov/2017:14:04:25],GET /login.php HTTP/1.1,200
10.123.2.1,[02/Dec/2017:16:46:21],GET /home.php HTTP/1.1,200
10.120.2.1,[02/Dec/2017:21:59:06],GET /css/style.css HTTP/1.1,200
10.127.2.1,[30/Nov/2017:15:36:20],GET /img/ruet.png HTTP/1.1,206
10.111.2.1,[22/Nov/2017:10:03:41],GET /img/ruet.png HTTP/1.1,200
10.124.0.1,[29/Jan/2018:20:27:25],GET /home.php HTTP/1.1,302
10.128.2.1,[28/Feb/2018:03:03:07],GET /archive.php HTTP/1.1,200
10.125.2.1,[13/Nov/2017:15:52:04],GET / HTTP/1.1,302
10.127.0.1,[30/Nov/2017:14:54:36],GET / HTTP/1.1,200
10.129.2.1,[01/Dec/2017:07:04:32],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.127.2.1,[23/Nov/2017:13:52:40],GET /contestsubmission.php?id=12&page=2 HTTP/1.1,200
10.127.2.1,[17/Nov/2017:03:56:08],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.111.0.1,[29/Jan/2018:20:19:01],GET /home.php HTTP/1.1,302
10.128.2.1,[30/Nov/2017:16:34:49],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.126.2.1,[20/Nov/2017:05:33:13],GET /login.php HTTP/1.1,200
10.129.2.1,[23/Dec/2017:04:58:17],GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.126.0.1,[29/Jan/2018:20:19:17],GET /home.php HTTP/1.1,302
10.128.2.1,[29/Nov/2017:14:04:57],GET /details.php?id=44 HTTP/1.1,200
10.128.0.1,[22/Feb/2018:06:29:53],GET /sign.php?value=fail HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:35:38],GET /login.php HTTP/1.1,200
10.129.2.1,[25/Feb/2018:17:24:57],GET /login.php HTTP/1.1,200
10.131.2.1,[29/Jan/2018:20:51:05],GET /home.php HTTP/1.1,302
10.129.2.1,[30/Nov/2017:14:28:26],GET /archive.php HTTP/1.1,200
10.111.0.1,[03/Dec/2017:14:42:37],GET /description.php?id=55 HTTP/1.1,200
10.129.2.1,[02/Dec/2017:16:47:29],GET /js/jquery.min.js HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:38:58],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:26:44],GET /home.php HTTP/1.1,302
10.130.2.1,[30/Nov/2017:17:18:49],GET /home.php HTTP/1.1,200
10.128.2.1,[23/Feb/2018:23:44:36],POST /allsubmission.php HTTP/1.1,200
10.129.0.1,[01/Dec/2017:19:01:26],GET /img/ruet.png HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:28:20],GET /archive.php HTTP/1.1,200
10.124.2.1,[17/Nov/2017:16:26:49],GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,200
10.127.2.1,[17/Nov/2017:15:13:16],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.111.0.1,[18/Dec/2017:18:57:08],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[16/Nov/2017:15:24:33],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.124.2.1,[13/Nov/2017:17:59:07],GET /sign.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:38],GET /home.php HTTP/1.1,302
10.125.0.1,[20/Dec/2017:08:17:04],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[30/Nov/2017:14:06:04],POST /action.php HTTP/1.1,302
10.127.2.1,[30/Nov/2017:12:18:40],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.130.2.1,[30/Nov/2017:17:14:48],GET /css/bootstrap.min.css HTTP/1.1,200
10.111.2.1,[09/Nov/2017:15:16:36],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:23:24],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.123.2.1,[30/Nov/2017:18:46:12],GET /logout.php HTTP/1.1,302
10.130.2.1,[22/Feb/2018:16:04:14],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.120.2.1,[29/Nov/2017:18:17:54],GET /description.php?id=64 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:00:53],GET /sign.php?value=fail HTTP/1.1,200
10.126.2.1,[13/Dec/2017:13:27:18],GET /home.php HTTP/1.1,302
10.129.2.1,[16/Jan/2018:06:01:34],GET /sign.php HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:21:47],GET /home.php HTTP/1.1,302
10.129.0.1,[30/Nov/2017:18:19:09],GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:15:08:28],GET /profile.php?user=Tazbinur%20Rahaman HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:56:43],GET /login.php HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:35:27],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.0.1,[29/Jan/2018:20:56:44],GET /home.php HTTP/1.1,302
10.124.0.1,[29/Jan/2018:20:45:39],GET /login.php HTTP/1.1,200
10.129.0.1,[30/Nov/2017:15:52:36],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[18/Dec/2017:18:57:08],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.123.2.1,[17/Jan/2018:00:06:54],GET /css/font-awesome.min.css HTTP/1.1,200
10.124.0.1,[29/Jan/2018:20:27:31],GET /login.php HTTP/1.1,200
10.126.0.1,[17/Nov/2017:05:20:59],GET /css/style.css HTTP/1.1,304
10.121.2.1,[29/Jan/2018:20:38:27],GET /login.php HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:23:23],GET /home.php HTTP/1.1,302
10.121.2.1,[29/Jan/2018:20:26:47],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.111.0.1,[12/Dec/2017:09:23:24],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.2.1,[30/Nov/2017:14:40:18],GET /home.php HTTP/1.1,200
10.128.2.1,[20/Nov/2017:04:50:29],GET /submit.php?id=55 HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:52:00],GET /login.php HTTP/1.1,200
10.130.0.1,[01/Dec/2017:10:31:13],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.124.2.1,[02/Mar/2018:15:47:10],GET /allsubmission.php HTTP/1.1,200
10.128.2.1,[21/Nov/2017:09:24:39],GET /img/ruet.png HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:49:35],GET /home.php HTTP/1.1,302
10.124.0.1,[17/Nov/2017:08:03:34],GET /login.php HTTP/1.1,200
10.127.0.1,[26/Feb/2018:09:47:55],GET /css/bootstrap.min.css HTTP/1.1,304
10.130.2.1,[29/Jan/2018:20:42:29],GET /login.php HTTP/1.1,200
10.121.2.1,[09/Nov/2017:14:38:03],GET /js/vendor/moment.min.js HTTP/1.1,200
10.120.2.1,[18/Jan/2018:12:48:59],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.124.2.1,[22/Feb/2018:06:43:49],GET /contest.php HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:52:14],GET /home.php HTTP/1.1,302
10.127.2.1,[30/Nov/2017:15:07:37],POST /process.php HTTP/1.1,302
10.128.2.1,[30/Nov/2017:17:05:35],POST /pcompile.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:23:39],GET /home.php HTTP/1.1,302
10.121.2.1,[29/Jan/2018:20:20:39],GET /home.php HTTP/1.1,302
10.129.2.1,[30/Nov/2017:15:33:35],GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:47:42],GET /login.php HTTP/1.1,200
10.128.2.1,[18/Nov/2017:07:07:52],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.121.2.1,[02/Dec/2017:15:27:04],GET /css/normalize.css HTTP/1.1,304
10.125.0.1,[26/Feb/2018:00:44:56],GET /css/font-awesome.min.css HTTP/1.1,200
10.129.0.1,[20/Dec/2017:06:58:05],GET /robots.txt HTTP/1.1,404
10.127.2.1,[13/Nov/2017:16:05:33],GET /js/jquery.min.js HTTP/1.1,304
10.128.2.1,[12/Dec/2017:17:47:56],GET /login.php HTTP/1.1,200
10.125.0.1,[29/Jan/2018:20:50:48],GET /login.php HTTP/1.0,200
10.129.2.1,[12/Dec/2017:14:53:16],GET / HTTP/1.1,302
10.111.2.1,[17/Dec/2017:16:38:37],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:32:33],GET /login.php HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:20:25],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.0.1,[29/Nov/2017:18:22:34],GET /home.php HTTP/1.1,200
10.124.2.1,[16/Dec/2017:21:37:34],GET /login.php HTTP/1.1,200
10.127.0.1,[13/Nov/2017:23:43:37],GET / HTTP/1.1,302
10.131.2.1,[14/Dec/2017:04:53:31],GET /login.php HTTP/1.1,200
10.125.0.1,[30/Nov/2017:18:42:48],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
